"Neighborhood","City","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"Indre By","København","55.6808894","12.5852531099972","A.C. Perch's Thehandel","55.680636426600636","12.579020923100323","Tea Room"
"Indre By","København","55.6808894","12.5852531099972","Restaurant Koefoed","55.68313894466906","12.585359277451548","Scandinavian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Norse Projects","55.681149679970424","12.579448616070747","Men's Store"
"Indre By","København","55.6808894","12.5852531099972","Brønnum","55.679696175899636","12.586644159754318","Cocktail Bar"
"Indre By","København","55.6808894","12.5852531099972","Geist","55.681423357712355","12.586278370093273","Restaurant"
"Indre By","København","55.6808894","12.5852531099972","District Tonkin","55.68354650811563","12.587580004649018","Vietnamese Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Davids Samling","55.68427136620368","12.582560933432474","Art Museum"
"Indre By","København","55.6808894","12.5852531099972","Kongens Nytorv","55.680519339141746","12.58594789230392","Plaza"
"Indre By","København","55.6808894","12.5852531099972","CUB Coffee Bar","55.67738015648307","12.58193773685175","Coffee Shop"
"Indre By","København","55.6808894","12.5852531099972","Khun Juk Oriental","55.68215867882499","12.585357439799228","Thai Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Original Coffee","55.67930688941821","12.580986248949566","Coffee Shop"
"Indre By","København","55.6808894","12.5852531099972","Restaurant Palægade","55.68221533636857","12.586453699619728","Scandinavian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Ved Stranden 10 - Vinhandel & Bar","55.677262","12.58164","Wine Bar"
"Indre By","København","55.6808894","12.5852531099972","Zeleste","55.68090828325428","12.588389425435357","Scandinavian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Restaurant AOC","55.68329443847229","12.589048109816558","Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Café Ermanno","55.68114764070817","12.588744951812927","Café"
"Indre By","København","55.6808894","12.5852531099972","JOE & THE JUICE","55.6810324431028","12.581405639648438","Juice Bar"
"Indre By","København","55.6808894","12.5852531099972","Illums Bolighus","55.678855","12.57859","Furniture / Home Store"
"Indre By","København","55.6808894","12.5852531099972","R Vinbar","55.68194775699606","12.579964623200093","Wine Bar"
"Indre By","København","55.6808894","12.5852531099972","No. 11 Café","55.681873473040035","12.590387502766566","Café"
"Indre By","København","55.6808894","12.5852531099972","Kongens Have","55.68436102531068","12.580098631672168","Park"
"Indre By","København","55.6808894","12.5852531099972","Acne Studios","55.68094888331762","12.580242957061868","Clothing Store"
"Indre By","København","55.6808894","12.5852531099972","Charlies Bar","55.680716840681995","12.580328568344896","Bar"
"Indre By","København","55.6808894","12.5852531099972","COS","55.67935998257929","12.581895971528793","Boutique"
"Indre By","København","55.6808894","12.5852531099972","Nikolaj Kunsthal","55.67855761430483","12.581760149430298","Art Gallery"
"Indre By","København","55.6808894","12.5852531099972","Holberg no. 19","55.678736027083836","12.590543441474928","Café"
"Indre By","København","55.6808894","12.5852531099972","Original Coffee","55.68384216596805","12.58987783383882","Coffee Shop"
"Indre By","København","55.6808894","12.5852531099972","Royal Copenhagen","55.67886221431652","12.579160851932011","Furniture / Home Store"
"Indre By","København","55.6808894","12.5852531099972","Cinemateket","55.68318172182592","12.578595853138816","Indie Movie Theater"
"Indre By","København","55.6808894","12.5852531099972","Told & Snaps","55.679869","12.591598","Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Bo-Bi Bar","55.68113354603851","12.578663195120322","Dive Bar"
"Indre By","København","55.6808894","12.5852531099972","Coffee Room","55.67982573281355","12.579556012346806","Coffee Shop"
"Indre By","København","55.6808894","12.5852531099972","The Royal Smushi Café","55.67925798935979","12.578836916524349","Café"
"Indre By","København","55.6808894","12.5852531099972","Fuego","55.67823116841936","12.589047350233457","Steakhouse"
"Indre By","København","55.6808894","12.5852531099972","Rundetårn","55.681366342978464","12.575915242322043","Monument / Landmark"
"Indre By","København","55.6808894","12.5852531099972","STUD!O","55.67796897072883","12.592252270528702","Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Orangeriet","55.684609","12.582103","Restaurant"
"Indre By","København","55.6808894","12.5852531099972","K Bar","55.677774375196684","12.58066191039262","Lounge"
"Indre By","København","55.6808894","12.5852531099972","Ofelia Plads","55.681231110253265","12.595012716142136","Plaza"
"Indre By","København","55.6808894","12.5852531099972","Vaffelbageren","55.6798201829072","12.59155179557427","Ice Cream Shop"
"Indre By","København","55.6808894","12.5852531099972","Hotel Cecil","55.679377","12.577661","Music Venue"
"Indre By","København","55.6808894","12.5852531099972","Den Vandrette","55.67853732494241","12.592842526323944","Wine Bar"
"Indre By","København","55.6808894","12.5852531099972","Restaurant Schønnemann","55.68275619106309","12.575768548788117","Scandinavian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","& Other Stories","55.67860866307028","12.576813961387494","Women's Store"
"Indre By","København","55.6808894","12.5852531099972","Madklubben Bistro-De-Luxe","55.68409737048951","12.587559990876981","Scandinavian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Han Kjøbenhavn","55.682404962430674","12.578833038298168","Men's Store"
"Indre By","København","55.6808894","12.5852531099972","Strøm","55.68023374470221","12.576065995662184","Cocktail Bar"
"Indre By","København","55.6808894","12.5852531099972","Skuespilhuset","55.67990607173163","12.595352704620819","Theater"
"Indre By","København","55.6808894","12.5852531099972","Kayak Bar","55.675396","12.586821","Bar"
"Indre By","København","55.6808894","12.5852531099972","Cock's & Cows","55.67775255916125","12.57887075229829","Burger Joint"
"Indre By","København","55.6808894","12.5852531099972","Amalienborg (Amalienborg Slot)","55.68402049165853","12.593207359313965","Palace"
"Indre By","København","55.6808894","12.5852531099972","Christiansborg - De Kongelige Repræsentationslokaler","55.6764447439604","12.57972317649856","History Museum"
"Indre By","København","55.6808894","12.5852531099972","Marimekko","55.67998","12.579122","Accessories Store"
"Indre By","København","55.6808894","12.5852531099972","Bertels Salon","55.67766146772533","12.576549905476357","Dessert Shop"
"Indre By","København","55.6808894","12.5852531099972","Almanak","55.67777550217731","12.591822465977268","Scandinavian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Kunstforeningen Gl. Strand","55.67758190172855","12.577612593206627","Art Gallery"
"Indre By","København","55.6808894","12.5852531099972","døp","55.68128045830566","12.57594438294073","Hot Dog Joint"
"Indre By","København","55.6808894","12.5852531099972","Sea by Kiin Kiin","55.67922932327034","12.593392786033236","Asian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Ruby","55.676703","12.576727","Cocktail Bar"
"Indre By","København","55.6808894","12.5852531099972","Faraos Cigarer","55.679538440267464","12.574540982043098","Comic Shop"
"Indre By","København","55.6808894","12.5852531099972","Arket","55.68055450970859","12.578148081654778","Clothing Store"
"Indre By","København","55.6808894","12.5852531099972","LEGO Store","55.678655061457114","12.576023665483048","Toy / Game Store"
"Indre By","København","55.6808894","12.5852531099972","Christiansborg","55.67613407562566","12.57971729885169","Capitol Building"
"Indre By","København","55.6808894","12.5852531099972","Balderdash","55.67999030591545","12.577713493678708","Cocktail Bar"
"Indre By","København","55.6808894","12.5852531099972","La Fontaine","55.67745982452888","12.576088619042777","Jazz Club"
"Indre By","København","55.6808894","12.5852531099972","Stilleben Butik","55.67896990932093","12.577917376655845","Arts & Crafts Store"
"Indre By","København","55.6808894","12.5852531099972","Højbro Plads","55.678105940092074","12.579970353980173","Plaza"
"Indre By","København","55.6808894","12.5852531099972","Cinnober","55.681848136161975","12.576235408959972","Bookstore"
"Indre By","København","55.6808894","12.5852531099972","Tight","55.67819167424438","12.576488340347044","Australian Restaurant"
"Indre By","København","55.6808894","12.5852531099972","Kaf' Bar Kompa9","55.67754281765191","12.576174491432289","Coffee Shop"
"Indre By","København","55.6808894","12.5852531099972","Marv & Ben","55.67729337419156","12.577083152133822","Scandinavian Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Mikkeller & Friends","55.694629","12.543243","Beer Bar"
"Nørrebro","København","55.6958939","12.5449561","Møller Kaffe & Køkken","55.69567949977598","12.547002747165802","Breakfast Spot"
"Nørrebro","København","55.6958939","12.5449561","Dürum Bar (Döner Kebab)","55.69728325116657","12.544428788740177","Kebab Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Isværket","55.69548","12.544044","Ice Cream Shop"
"Nørrebro","København","55.6958939","12.5449561","The Coffee Collective","55.69371","12.542273","Coffee Shop"
"Nørrebro","København","55.6958939","12.5449561","GRØD","55.693643","12.54274","Breakfast Spot"
"Nørrebro","København","55.6958939","12.5449561","Stefanos Pizzeria","55.694954","12.543552","Pizza Place"
"Nørrebro","København","55.6958939","12.5449561","Yuca Taco, Stefansgade","55.69471154313974","12.543067486071799","Food Truck"
"Nørrebro","København","55.6958939","12.5449561","Dispensary, Whiskey & Beer","55.69729387196974","12.544564611027562","Bar"
"Nørrebro","København","55.6958939","12.5449561","Riccos Kaffebar","55.69564890753716","12.544042079639699","Coffee Shop"
"Nørrebro","København","55.6958939","12.5449561","Manfreds & Vin","55.69322144973712","12.543255107500983","Scandinavian Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Koelschip","55.69453","12.543093","Beer Bar"
"Nørrebro","København","55.6958939","12.5449561","Meyers Bageri","55.691987440070086","12.544966256675377","Bakery"
"Nørrebro","København","55.6958939","12.5449561","ISTID","55.692064365040174","12.544923258493975","Ice Cream Shop"
"Nørrebro","København","55.6958939","12.5449561","Nørrebro Parken Legeplads","55.69465240004568","12.542579458349195","Playground"
"Nørrebro","København","55.6958939","12.5449561","Karamelleriet","55.69302813878406","12.543461163881304","Candy Store"
"Nørrebro","København","55.6958939","12.5449561","Taxa","55.693463410432706","12.541945396908014","Café"
"Nørrebro","København","55.6958939","12.5449561","Det Rene Brød","55.6966533431116","12.545375708268892","Bakery"
"Nørrebro","København","55.6958939","12.5449561","Blixt & Dunder","55.699601218945055","12.544439435005188","Advertising Agency"
"Nørrebro","København","55.6958939","12.5449561","Nørrebroparken","55.695162176160935","12.541538476336322","Park"
"Nørrebro","København","55.6958939","12.5449561","Mae Pen","55.696983780268155","12.545622283305368","Thai Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Relæ","55.693019","12.543368","Scandinavian Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Ro Chokolade","55.69257443569977","12.544146573868915","Chocolate Shop"
"Nørrebro","København","55.6958939","12.5449561","Crate","55.693558426586364","12.542736014780292","Beer Store"
"Nørrebro","København","55.6958939","12.5449561","Den Røde Plads","55.699575691942506","12.542271151310281","Playground"
"Nørrebro","København","55.6958939","12.5449561","Oysters & Grill","55.69287945754649","12.551728958523741","Seafood Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Casa Mia","55.69834240127554","12.54266865491284","Pizza Place"
"Nørrebro","København","55.6958939","12.5449561","Taverna Kreta","55.69351554545834","12.547866852956847","Greek Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Terroiristen","55.693668113429894","12.542586623971827","Wine Bar"
"Nørrebro","København","55.6958939","12.5449561","Superkilen","55.701141","12.542567","Playground"
"Nørrebro","København","55.6958939","12.5449561","Gaarden & Gaden","55.692240577309704","12.552129696315308","Wine Bar"
"Nørrebro","København","55.6958939","12.5449561","Kuma","55.69579505127747","12.550265192985533","Japanese Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Dürüm Symfoni","55.69313301844615","12.550795659518489","Kebab Restaurant"
"Nørrebro","København","55.6958939","12.5449561","Antidote Vinbar & Spiseri","55.693865346836965","12.542382520462057","Wine Bar"
"Nørrebro","København","55.6958939","12.5449561","Café Viking","55.69971318433581","12.546609275413664","Pub"
"Nørrebro","København","55.6958939","12.5449561","Jagger","55.69371383617608","12.550040918103042","Burger Joint"
"Nørrebro","København","55.6958939","12.5449561","Assistens Kirkegård","55.69048368332422","12.549812677167678","Cemetery"
"Nørrebro","København","55.6958939","12.5449561","Arrebo","55.700918","12.541849","Café"
"Nørrebro","København","55.6958939","12.5449561","Stefanos Mad & Kaffe","55.694842","12.543412","Grocery Store"
