"Neighborhood","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","FILM CAFE","43.65510856565147","-79.40234241534543","Comfort Food Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Ajisen Ramen 味千拉麵","43.65391272417607","-79.39859327119643","Ramen Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","El Arepazo","43.653356757013846","-79.40142382892122","Arepa Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Pow Wow Cafe","43.65410919456478","-79.40177892237044","Taco Place"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Sonic Boom","43.650858882525974","-79.39698455156606","Record Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Poetry Jazz Cafe","43.654974536398164","-79.40237067545584","Jazz Club"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Fresco's Fish & Chips","43.6541454478424","-79.40180347428756","Fish & Chips Shop"
"The Beaches","43.67635739999999","-79.2930312","Starbucks","43.67879837444001","-79.2980449760153","Coffee Shop"
"The Beaches","43.67635739999999","-79.2930312","Grover Pub and Grub","43.679181434941015","-79.29721535878515","Pub"
"The Beaches","43.67635739999999","-79.2930312","Upper Beaches","43.68056321147582","-79.2928688743688","Neighborhood"
"Studio District","43.6595255","-79.340923","Ed's Real Scoop","43.660655832455014","-79.3420187548006","Ice Cream Shop"
"Studio District","43.6595255","-79.340923","Leslieville Pumps","43.66089221309069","-79.34062599380812","Sandwich Place"
"Studio District","43.6595255","-79.340923","Lady Marmalade","43.66047620911546","-79.34287658159333","Breakfast Spot"
"Studio District","43.6595255","-79.340923","Queen Books","43.6606506251737","-79.34226723956905","Bookstore"
"Studio District","43.6595255","-79.340923","Te Aro","43.66137281675049","-79.33857736283377","Coffee Shop"
"Studio District","43.6595255","-79.340923","Hooked","43.66040731524296","-79.34325721641623","Fish Market"
"Studio District","43.6595255","-79.340923","Leslieville Cheese Market","43.66054639296253","-79.3423024562941","Cheese Shop"
"Studio District","43.6595255","-79.340923","Mercury Espresso Bar","43.66080615235188","-79.34124064841119","Coffee Shop"
"Studio District","43.6595255","-79.340923","Purple Penguin Cafe (Toronto)","43.660501150739734","-79.34256490845178","Café"
"Studio District","43.6595255","-79.340923","Leslieville","43.66207024392778","-79.33785619823739","Neighborhood"
"Studio District","43.6595255","-79.340923","Brick Street Breads","43.66068453213004","-79.3425013474948","Bakery"
"Studio District","43.6595255","-79.340923","Belmonte Raw Food And Juice Bar","43.66137349549827","-79.33865024613198","Juice Bar"
"Studio District","43.6595255","-79.340923","Rashers","43.66085865399193","-79.34111111209337","New American Restaurant"
"Studio District","43.6595255","-79.340923","Mean Bao","43.66141729879085","-79.34020909620433","Chinese Restaurant"
"Studio District","43.6595255","-79.340923","eastside social","43.661288901982886","-79.33915476536174","Comfort Food Restaurant"
"Studio District","43.6595255","-79.340923","Boxcar Social","43.659722741351565","-79.34687077721378","Café"
"Studio District","43.6595255","-79.340923","Wonder Pens","43.662809067344405","-79.34145159601191","Stationery Store"
"Studio District","43.6595255","-79.340923","Tabule","43.65973096534363","-79.3463408134466","Middle Eastern Restaurant"
"Studio District","43.6595255","-79.340923","Bonjour Brioche","43.65973440286799","-79.34626614342186","Bakery"
"Studio District","43.6595255","-79.340923","Baldini","43.661299966369135","-79.33902686943661","Italian Restaurant"
"Studio District","43.6595255","-79.340923","Reliable Halibut and Chips","43.66092959894909","-79.34086306317265","Seafood Restaurant"
"Studio District","43.6595255","-79.340923","Sweat & Soda","43.66185374187197","-79.33619591158853","Café"
"Studio District","43.6595255","-79.340923","Starbucks","43.66064023149168","-79.34246131061278","Coffee Shop"
"Studio District","43.6595255","-79.340923","Lil' Baci","43.6605116572649","-79.34315072724176","Italian Restaurant"
"Studio District","43.6595255","-79.340923","Delica Kitchen","43.66080581509536","-79.34150197940215","Café"
"Studio District","43.6595255","-79.340923","braised","43.660451867292366","-79.34334606916272","American Restaurant"
"Studio District","43.6595255","-79.340923","District 28","43.65517388160507","-79.34059760137761","Coworking Space"
"Studio District","43.6595255","-79.340923","Jimmie Simpson Park","43.65922968838468","-79.3450629597167","Park"
"Studio District","43.6595255","-79.340923","Brooklyn Tavern","43.66193697467491","-79.33593786927155","American Restaurant"
"Studio District","43.6595255","-79.340923","Spirit Loft Yoga","43.66354815944136","-79.3413327874046","Yoga Studio"
"Studio District","43.6595255","-79.340923","The Roy Public House","43.660451849464096","-79.34299382973943","Bar"
"Studio District","43.6595255","-79.340923","Barrio Cerveceria","43.66043013260822","-79.34350897486634","Latin American Restaurant"
"Studio District","43.6595255","-79.340923","The Thirsty Duck","43.66113846977925","-79.34010994796954","Gastropub"
"Studio District","43.6595255","-79.340923","TD Canada Trust","43.660659451666845","-79.34277481866047","Bank"
"Studio District","43.6595255","-79.340923","7-Eleven","43.660897","-79.340159","Convenience Store"
"Studio District","43.6595255","-79.340923","Good Neighbour","43.6610004575794","-79.34029809683763","Clothing Store"
"Studio District","43.6595255","-79.340923","Dwell Gym","43.6634116374049","-79.3411044597478","Gym / Fitness Center"
"Studio District","43.6595255","-79.340923","Gale's Snack Bar","43.65837869775524","-79.33899625477554","Diner"
"Studio District","43.6595255","-79.340923","Saulter Street Brewery","43.6584115679406","-79.34639217979787","Brewery"
"Studio District","43.6595255","-79.340923","McQueens Pub","43.66148312783299","-79.338072195258","Gastropub"
"Studio District","43.6595255","-79.340923","arts market","43.659593","-79.347009","Arts & Crafts Store"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","The Burger's Priest","43.66661154298639","-79.31553079617778","Burger Joint"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","System Fitness","43.667171452103204","-79.31273345707406","Gym"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","British Style Fish & Chips","43.66872336908457","-79.31713935234417","Fish & Chips Shop"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Brett's Ice Cream","43.667222","-79.312831","Ice Cream Shop"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","LCBO","43.66673150624233","-79.31496605090986","Liquor Store"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Woodbine Park","43.66486036311473","-79.31510925292969","Park"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Casa di Giorgio","43.66664527559903","-79.31520351125722","Italian Restaurant"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Godspeed Brewery","43.67262030152577","-79.31922849103603","Brewery"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Murphy's Law","43.66731906186093","-79.31265587607287","Pub"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","O Sushi","43.66668372330836","-79.3166142781831","Sushi Restaurant"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","The Tulip Steakhouse","43.66634820248808","-79.31685400996346","Steakhouse"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Pet Valu","43.66697917950893","-79.31466465565389","Pet Store"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Burrito Bandidos","43.66644546137557","-79.31644740429473","Burrito Place"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Alliance Cinemas - The Beach","43.666746976047506","-79.31468500467349","Movie Theater"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Harvey's","43.66666258400179","-79.3150811802549","Fast Food Restaurant"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Subway","43.666238","-79.317019","Sandwich Place"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Days Inn","43.66714499056894","-79.31317884378626","Hotel"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Shop Task - Inline Skate Shop","43.66652898514072","-79.31618481874466","Board Shop"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Pizzaiolo","43.66895319839045","-79.31168339331794","Pizza Place"
"The Beaches West, India Bazaar","43.6689985","-79.31557159999998","Measurement Park","43.666916002070764","-79.31263053498228","Park"
"The Danforth West, Riverdale","43.6795571","-79.352188","Pantheon","43.67762124481265","-79.35143390043564","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Dolce Gelato","43.677772998450614","-79.35118737317053","Ice Cream Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","MenEssentials","43.677820068604575","-79.35126543045044","Cosmetics Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Messini Authentic Gyros","43.677827494513096","-79.35056873157725","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Cafe Fiorentina","43.677743","-79.350115","Italian Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Mezes","43.6779622615441","-79.35019606997218","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Christina's On The Danforth","43.678239784878826","-79.34918494943804","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","La Diperie","43.67753","-79.352295","Ice Cream Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","The Big Carrot Natural Food Market","43.67763071285667","-79.35307590618733","Health Food Store"
"The Danforth West, Riverdale","43.6795571","-79.352188","The Auld Spot Pub","43.67733505610778","-79.35312964755529","Pub"
"The Danforth West, Riverdale","43.6795571","-79.352188","Louis Cifer Brew Works","43.677662745359996","-79.3513125762371","Brewery"
"The Danforth West, Riverdale","43.6795571","-79.352188","7 Numbers","43.677061774959824","-79.35393428891682","Italian Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Moksha Yoga Danforth","43.67762174479883","-79.3521159367257","Yoga Studio"
"The Danforth West, Riverdale","43.6795571","-79.352188","Valley Farm Produce","43.677999294687275","-79.3499690927287","Fruit & Vegetable Store"
"The Danforth West, Riverdale","43.6795571","-79.352188","Pizzeria Libretto","43.678488633358","-79.34757579277853","Pizza Place"
"The Danforth West, Riverdale","43.6795571","-79.352188","Ouzeri","43.678192920575846","-79.34890781832556","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Astoria Shish Kebob House","43.67768890877185","-79.35189216872803","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","The Big Carrot Organic Juice Bar","43.677501678","-79.352775574","Juice Bar"
"The Danforth West, Riverdale","43.6795571","-79.352188","Don Valley Trail","43.67633091997674","-79.35392333297455","Trail"
"The Danforth West, Riverdale","43.6795571","-79.352188","Pan on the Danforth","43.678263168189865","-79.34864777195595","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Sher-E-Punjab","43.67730788939673","-79.35306551709385","Indian Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Caffé Demetre","43.67768266377745","-79.35160842812537","Dessert Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Re: Reading","43.678506570428084","-79.34767758382526","Bookstore"
"The Danforth West, Riverdale","43.6795571","-79.352188","Alexandros","43.67830448799868","-79.34948556208978","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Detroit Eatery","43.67759437002395","-79.35176144372598","Diner"
"The Danforth West, Riverdale","43.6795571","-79.352188","Tsaa Tea Shop","43.67776898684133","-79.35130446081268","Bubble Tea Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Athen's Pastries","43.67816589533113","-79.34892679522846","Greek Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Urban Nails","43.676667789021906","-79.35660190332753","Spa"
"The Danforth West, Riverdale","43.6795571","-79.352188","Bulk Barn","43.67678989740336","-79.35586511284247","Grocery Store"
"The Danforth West, Riverdale","43.6795571","-79.352188","Cafe Frappe","43.67812618087551","-79.34843379217203","Coffee Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Marvel Coffee Co.","43.678644519699546","-79.34743850749999","Coffee Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Dough Bakeshop","43.67664308520287","-79.35684634585105","Bakery"
"The Danforth West, Riverdale","43.6795571","-79.352188","Simone's Caribbean Restaurant","43.67865547474292","-79.34658157954753","Caribbean Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Book City","43.67741319707514","-79.3527341009978","Bookstore"
"The Danforth West, Riverdale","43.6795571","-79.352188","Factory Girl","43.67669287762859","-79.35629876225282","American Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Leonidas Chocolates Cafe","43.67811808012494","-79.34948504099059","Café"
"The Danforth West, Riverdale","43.6795571","-79.352188","Second Cup","43.67733262717039","-79.35281821092143","Coffee Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Menchies","43.67830909198205","-79.34810528402672","Ice Cream Shop"
"The Danforth West, Riverdale","43.6795571","-79.352188","Bar Oak","43.67793098663968","-79.34872380466781","Lounge"
"The Danforth West, Riverdale","43.6795571","-79.352188","Katsu Japanese Restaurant","43.67861856512561","-79.34702430590903","Sushi Restaurant"
"The Danforth West, Riverdale","43.6795571","-79.352188","Kitchen Stuff Plus","43.67861256318158","-79.34642163596001","Furniture / Home Store"
"The Danforth West, Riverdale","43.6795571","-79.352188","Starbucks","43.67872968094713","-79.34618766287778","Coffee Shop"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Rorschach Brewing Co.","43.6634831695922","-79.31982368639481","Brewery"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Leslieville Farmers Market","43.664901398008624","-79.31978354343948","Farmers Market"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Queen Margherita Pizza","43.664685391781596","-79.32416396716876","Pizza Place"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","The Sidekick","43.66448428095712","-79.3251615270421","Comic Shop"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Chino Locos","43.664653279986126","-79.32558448882219","Burrito Place"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","The Ten Spot","43.66483640778343","-79.32443820636112","Spa"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","The Green Wood","43.66472825054798","-79.32411719351869","Restaurant"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Chick-n-Joy","43.66518127981666","-79.32140349279904","Fast Food Restaurant"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Ashbridges Bay Skatepark","43.662547867049305","-79.31563069104494","Skate Park"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","East End Garden Centre & Hardware","43.664555216809305","-79.32459829159242","Garden Center"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Amin Car Repair Garage","43.66354387979742","-79.32013017528811","Auto Workshop"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","The Ashbridge Estate","43.66469084363967","-79.32180485658496","Garden"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","TTC Russell Division","43.66490791114473","-79.32255956772657","Light Rail Station"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Jonathan Ashbridge Park","43.664702","-79.319898","Park"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Toronto Yoga Mamas","43.664823659247176","-79.32433475520406","Yoga Studio"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Olliffe On Queen","43.66450274251704","-79.32476831546632","Butcher"
"Business reply mail Processing Centre969 Eastern","43.6627439","-79.321558","Revolution Recording","43.662561","-79.32694","Recording Studio"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","The Greater Good Bar","43.669409","-79.439267","Bar"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Parallel","43.66951635632503","-79.43872770646192","Middle Eastern Restaurant"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","FreshCo","43.66791838591585","-79.44075425394298","Supermarket"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Happy Bakery & Pastries","43.66705039063128","-79.44179124412831","Bakery"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Planet Fitness Toronto Galleria","43.66758797288865","-79.44257365441428","Gym / Fitness Center"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Blood Brothers Brewing","43.66994369492681","-79.43653285503387","Brewery"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Nova Era Bakery","43.66988647609785","-79.43758190821525","Bakery"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Rehearsal Factory","43.66887675155326","-79.44360330056674","Music Venue"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","The Sovereign","43.673115708192206","-79.44026498681781","Café"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","TD Canada Trust","43.6679361","-79.4418413","Bank"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Rexall Pharma Plus","43.66802049335871","-79.44087550054661","Pharmacy"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Wallace Emerson Park","43.66693250395496","-79.4394486237563","Park"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","LCBO","43.66700154292355","-79.44174720320675","Liquor Store"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Dollarama","43.66572087835352","-79.44613637147687","Discount Store"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Food Basics","43.666882","-79.446885","Supermarket"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Shell","43.66758613","-79.44408143","Gas Station"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Batl Backyard Axe Throwing League","43.667027","-79.44314","Athletics & Sports"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","McDonald's","43.66794224726414","-79.43904606792499","Fast Food Restaurant"
"Dovercourt Village, Dufferin","43.66900510000001","-79.4422593","Rush Hour","43.67125334091179","-79.44030583943176","Portuguese Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Bellwoods Brewery","43.647097254598236","-79.41995537873463","Brewery"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Pizzeria Libretto","43.64897862710277","-79.4206035669193","Pizza Place"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","OddSeoul","43.64619218474247","-79.4196014527498","Korean Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Bang Bang Ice Cream & Bakery","43.64624619920086","-79.41955285188536","Ice Cream Shop"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Foxley Bistro","43.648642746283834","-79.42049525794245","Asian Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Reposado","43.647320789001384","-79.42003151431754","Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Mamakas Taverna","43.64604217335094","-79.41967886278816","Greek Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","The Communist's Daughter","43.64936167997857","-79.42096310360856","Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Union Restaurant","43.64585979013257","-79.41953208988866","French Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","La Cubana","43.64623003878161","-79.4196356996568","Cuban Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","YogaSpace","43.64760744635252","-79.42013338783642","Yoga Studio"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Pho Rua Vang (Golden Turtle)","43.64689319654605","-79.41977781583955","Vietnamese Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Artscape Youngplace","43.646921206418654","-79.4173424662258","Art Gallery"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Crafted","43.64718406291318","-79.41987036765411","Café"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","La Banane","43.64904020618134","-79.42059946263156","French Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Gift Shop","43.646169","-79.41939","Cocktail Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Lower Ossington Theatre","43.64638945106542","-79.4197810126815","Theater"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Dakota Tavern","43.64967991705445","-79.42083755592827","Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Boralia","43.64552747037349","-79.41929603856936","Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Rotate This","43.64854360521872","-79.42051802319355","Record Shop"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Paris Paris Bar","43.649326623636256","-79.42143135800592","Wine Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Get Well","43.6493204037974","-79.42193705485465","Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Omaw","43.64612702509502","-79.4196146249279","American Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Hanmoto","43.649505301973576","-79.42276783144736","Asian Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Hero Heroine","43.64900419974215","-79.42068636417389","Salon / Barbershop"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","i deal coffee","43.64784412071227","-79.4202942461777","Coffee Shop"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Superpoint","43.648438964819064","-79.42051429823161","Pizza Place"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Venezia Bakery","43.6468112760052","-79.41980345671674","Bakery"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Pho Tien Thanh","43.6454840897343","-79.41927617283633","Vietnamese Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","The Lakeview Restaurant","43.64943515996231","-79.42039021958406","Diner"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Veghed","43.649224","-79.422326","Vegetarian / Vegan Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Academy Of Lions CrossFit Toronto","43.645717362325456","-79.41943732169375","Gym / Fitness Center"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Bazara","43.64853491212856","-79.4205209529485","Japanese Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Ufficio","43.649439390888254","-79.42301401069709","Italian Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Soos","43.64625487651962","-79.4196494517963","Malay Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Jimmy's Coffee","43.64452074032671","-79.4189080566799","Coffee Shop"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Té","43.6457982128694","-79.41950829388077","Bistro"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","The Garrison","43.649227297577795","-79.42233296476078","Music Venue"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Opera Bob's Public House","43.64956528116496","-79.42005394392747","Pub"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Nova Era Bakery","43.64941868510166","-79.42217715153669","Bakery"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","The Tampered Press","43.65006186869144","-79.41728020642847","Coffee Shop"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Bobbie Sue's Mac + Cheese","43.64778276946676","-79.42041900552132","Mac & Cheese Joint"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Lost & Found","43.64937792373502","-79.42414948228769","Men's Store"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Böehmer","43.64629266324354","-79.41948952292074","New American Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Cafe Neon","43.64413001596351","-79.41966955539107","Café"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Smoke Signals","43.649484225017616","-79.42395014035179","BBQ Joint"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Trinity Bellwoods Park","43.64707192840234","-79.4137559260075","Park"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Montgomery's","43.644258762258","-79.41847085952759","Restaurant"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","apt 200","43.644025502641135","-79.42006269612578","Bar"
"Little Portugal, Trinity","43.647926700000006","-79.4197497","Le Dolci","43.65037714376175","-79.41595899908262","Cupcake Shop"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Reebok Crossfit Liberty Village","43.637035591932005","-79.42480199455974","Gym"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Starbucks","43.63903816051269","-79.42693629888375","Coffee Shop"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Pharmacy","43.638089904034146","-79.43180974511733","Bar"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Island Foods","43.63908160161682","-79.42683538230024","Caribbean Restaurant"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Louie Craft Coffee","43.639283775543895","-79.42561998986335","Coffee Shop"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Caffino","43.63902121044261","-79.42528923382933","Italian Restaurant"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","SCHOOL Restaurant","43.6377753703417","-79.42429737067897","Breakfast Spot"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","The Abbott","43.637996211047366","-79.43071653853734","Café"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Pet Valu","43.63908935811652","-79.42682834187295","Pet Store"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Structube","43.63983635997934","-79.42364186555774","Furniture / Home Store"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Joe Rockhead's Climbing Gym","43.636342324798676","-79.423582112592","Climbing Gym"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Habibi Shawerma","43.638857711796675","-79.42779997647965","Falafel Restaurant"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Lamport Stadium","43.638777912508445","-79.42353373474235","Stadium"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","The Roastery Coffee House","43.637620591168826","-79.42287769369116","Coffee Shop"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Mike's Liberty Grill","43.63750507397488","-79.42464979436862","Breakfast Spot"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","The Remix Project","43.63649113953229","-79.42251282693181","Performing Arts Venue"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Loco Burrito","43.63751255946425","-79.4228975016341","Burrito Place"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Uma Cafe","43.63701567204681","-79.42404784920467","Café"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Queen Supermarket","43.634264921487066","-79.42911195252461","Grocery Store"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Canada Bread Factory","43.63596289864605","-79.42375357237529","Bakery"
"Brockton, Exhibition Place, Parkdale Village","43.6368472","-79.42819140000002","Dunn Milk Variety","43.6336672441301","-79.43154947516645","Convenience Store"
"High Park, The Junction South","43.6616083","-79.46476329999999","nodo","43.665303321627505","-79.46562068004896","Italian Restaurant"
"High Park, The Junction South","43.6616083","-79.46476329999999","Hole in the Wall","43.66529624102518","-79.46511783107383","Bar"
"High Park, The Junction South","43.6616083","-79.46476329999999","Indie Alehouse","43.66547472315272","-79.46528973047275","Gastropub"
"High Park, The Junction South","43.6616083","-79.46476329999999","Lithuania Park","43.658666653470426","-79.46303844451904","Park"
"High Park, The Junction South","43.6616083","-79.46476329999999","Junction City Music Hall","43.66533428942121","-79.46625298427486","Music Venue"
"High Park, The Junction South","43.6616083","-79.46476329999999","Playa Cabana Cantina","43.6653150256334","-79.46554803042925","Mexican Restaurant"
"High Park, The Junction South","43.6616083","-79.46476329999999","famous last words","43.665181","-79.468471","Speakeasy"
